,means_avg,means_std,max_avg,max_std
1,-73.44259279929106,5.068520054694533,92.04703332312364,0.4254937473816781
2,-22.78814251255834,13.273170473752428,92.08149562461843,0.2960999616170685
3,32.90203378444365,15.884719210683587,92.28542325253143,0.3838940605159621
4,72.48040693790263,7.393377729762225,92.32691077388718,0.41137734920987296
5,86.25556335564659,4.0277671380228535,92.61436634242065,0.5418283586951187
6,89.88817126828333,1.6872113879634125,92.83271935255748,0.4334187793775181
7,91.12435413785241,0.8572672061484135,92.9699475047789,0.48201625912853546
8,91.5996868241152,0.8261853931844113,93.03301507076529,0.4486089102527434
9,91.23269358675292,1.0850665804820108,93.07928476749424,0.4638139707050345
10,91.90327985101301,0.7602978089157896,93.13979404113793,0.4322448181234576
11,91.97831447053758,0.5856140102746495,93.19179851417326,0.4406950313658074
12,91.51040461433729,0.9858001756800239,93.19743696951436,0.432246185921305
13,91.39031939796895,2.150116194572645,93.19845343656479,0.4050573523677016
14,92.04384141322147,1.3157853468746705,93.25546403346739,0.4148900093577867
15,92.72394703384612,0.3749625283831217,93.26442524933634,0.4199938666666238
16,92.55585184652082,0.9007645645223353,93.34462210475412,0.3686148572802204
17,92.30772462720515,0.9438562451199418,93.38248982780725,0.3224836729121567
18,92.52271394659758,0.5323794800352779,93.37894626450455,0.3278009984908247
19,92.548357963588,0.71606876462737,93.37894626450455,0.3278009984908247
20,92.76096384570853,0.7182163175776655,93.39723682116862,0.2959327470507205
